url,status,timestamp,text_length,file_path,note
https://www.csulb.edu/student-affairs/parent-family-programs,200,2025-11-26,6105,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-affairs%2Fparent-family-programs.txt,
https://www.csulb.edu/cleryASR,200,2025-11-26,0,,non_html:application/pdf
https://www.csulb.edu/academic-technology-services/beachboard-and-canvas-login,200,2025-11-26,23,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-technology-services%2Fbeachboard-and-canvas-login.txt,
https://www.csulb.edu/research-foundation,200,2025-11-26,6536,./data/https%3A%2F%2Fwww.csulb.edu%2Fresearch-foundation.txt,
https://www.csulb.edu/news/article/csulb-students-revive-literary-journal-get-a-taste-of-digital-publishing,200,2025-11-26,9864,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fcsulb-students-revive-literary-journal-get-a-taste-of-digital-publishing.txt,
https://www.csulb.edu/safetyplan,200,2025-11-26,0,,non_html:application/pdf
https://www.csulb.edu/news/article/basic-needs-helps-csulb-students-stay-focused-their-long-term-goals,200,2025-11-26,9630,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fbasic-needs-helps-csulb-students-stay-focused-their-long-term-goals.txt,
https://www.csulb.edu/college-of-liberal-arts,200,2025-11-26,6670,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts.txt,
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/wscuc-accreditation,200,2025-11-26,5015,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fwscuc-accreditation.txt,
https://www.csulb.edu/puvungna,200,2025-11-26,4507,./data/https%3A%2F%2Fwww.csulb.edu%2Fpuvungna.txt,
https://www.csulb.edu/office-of-research-and-economic-development,200,2025-11-26,4842,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development.txt,
https://www.csulb.edu/alumni,200,2025-11-26,3311,./data/https%3A%2F%2Fwww.csulb.edu%2Falumni.txt,
https://www.csulb.edu/student-affairs/free-speech?utm_source=website&utm_medium=homepage&utm_content=footerlink&utm_campaign=web,200,2025-11-26,3606,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-affairs%2Ffree-speech%3Futm_source%3Dwebsite%26utm_medium%3Dhomepage%26utm_content%3Dfooterlink%26utm_campaign%3Dweb.txt,
https://www.csulb.edu/,200,2025-11-26,4702,./data/https%3A%2F%2Fwww.csulb.edu%2F.txt,
https://www.csulb.edu/college-of-engineering,200,2025-11-26,6181,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-engineering.txt,
https://www.csulb.edu/news/article/beach-voices-building-systems-of-support-for-veterans,200,2025-11-26,10031,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fbeach-voices-building-systems-of-support-for-veterans.txt,
https://sso.csulb.edu,200,2025-11-26,7,./data/https%3A%2F%2Fsso.csulb.edu.txt,
https://www.csulb.edu/news,200,2025-11-26,5520,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews.txt,
https://www.csulb.edu/give,200,2025-11-26,5283,./data/https%3A%2F%2Fwww.csulb.edu%2Fgive.txt,
https://www.csulb.edu/about-csulb,200,2025-11-26,3106,./data/https%3A%2F%2Fwww.csulb.edu%2Fabout-csulb.txt,
https://giveto.csulb.edu/,200,2025-11-26,19512,./data/https%3A%2F%2Fgiveto.csulb.edu%2F.txt,
https://www.csulb.edu/japanese-garden/,200,2025-11-26,6932,./data/https%3A%2F%2Fwww.csulb.edu%2Fjapanese-garden%2F.txt,
https://www.csulb.edu/academic-affairs,200,2025-11-26,5538,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs.txt,
https://www.csulb.edu/help,200,2025-11-26,4209,./data/https%3A%2F%2Fwww.csulb.edu%2Fhelp.txt,
https://www.csulb.edu/student-affairs,200,2025-11-26,4860,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-affairs.txt,
https://www.cpace.csulb.edu/,200,2025-11-26,1625,./data/https%3A%2F%2Fwww.cpace.csulb.edu%2F.txt,
http://www.ccpe.csulb.edu/international/?utm_source=website&utm_medium=homepage&utm_content=menulink&utm_campaign=JumboMenu,200,2025-11-26,25576,./data/http%3A%2F%2Fwww.ccpe.csulb.edu%2Finternational%2F%3Futm_source%3Dwebsite%26utm_medium%3Dhomepage%26utm_content%3Dmenulink%26utm_campaign%3DJumboMenu.txt,
https://www.csulb.edu/information-technology,200,2025-11-26,4166,./data/https%3A%2F%2Fwww.csulb.edu%2Finformation-technology.txt,
https://www.csulb.edu/news/article/the-first-gen-beach-grad-runner-who-helped-shape-nike-for-50-plus-years,200,2025-11-26,9537,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fthe-first-gen-beach-grad-runner-who-helped-shape-nike-for-50-plus-years.txt,
https://www.csulb.edu/document-readers,200,2025-11-26,2117,./data/https%3A%2F%2Fwww.csulb.edu%2Fdocument-readers.txt,
https://www.csulb.edu/university-library,200,2025-11-26,4503,./data/https%3A%2F%2Fwww.csulb.edu%2Funiversity-library.txt,
http://specialevents.csulb.edu/mastercalendar/MasterCalendar.aspx,200,2025-11-26,994,./data/http%3A%2F%2Fspecialevents.csulb.edu%2Fmastercalendar%2FMasterCalendar.aspx.txt,
https://www.csulb.edu/student-affairs/parents-family-orientation,200,2025-11-26,6105,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-affairs%2Fparents-family-orientation.txt,
https://www.csulb.edu/presidential-search,200,2025-11-26,2874,./data/https%3A%2F%2Fwww.csulb.edu%2Fpresidential-search.txt,
https://www.csulb.edu/student-records/schedule-of-classes,200,2025-11-26,8435,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-records%2Fschedule-of-classes.txt,
https://www.csulb.edu/media,200,2025-11-26,2568,./data/https%3A%2F%2Fwww.csulb.edu%2Fmedia.txt,
https://www.csulb.edu/directory,200,2025-11-26,1736,./data/https%3A%2F%2Fwww.csulb.edu%2Fdirectory.txt,
https://www.csulb.edu/news/making-waves/article/months-achievements-span-innovation-storytelling-and-sustainability,200,2025-11-26,10133,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Fmaking-waves%2Farticle%2Fmonths-achievements-span-innovation-storytelling-and-sustainability.txt,
https://www.csulb.edu/news/article/csulb-prepares-counseling-psychology-grads-to-meet-the-mental-health-shortage,200,2025-11-26,8861,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fcsulb-prepares-counseling-psychology-grads-to-meet-the-mental-health-shortage.txt,
https://www.csulb.edu/college-of-health-human-services,200,2025-11-26,25033,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-health-human-services.txt,
https://www.csulb.edu/contact,200,2025-11-26,2764,./data/https%3A%2F%2Fwww.csulb.edu%2Fcontact.txt,
https://www.csulb.edu/news/article/csu-trustees-to-consider-csulb-pyramid-naming,200,2025-11-26,8022,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fcsu-trustees-to-consider-csulb-pyramid-naming.txt,
https://www.csulb.edu/student-affairs/pregnant-and-parenting-students,200,2025-11-26,7577,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-affairs%2Fpregnant-and-parenting-students.txt,
https://www.csulb.edu/news/event/winter-festival,200,2025-11-26,2098,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Fevent%2Fwinter-festival.txt,
https://www.csulb.edu/site-index?utm_source=website&utm_medium=homepage&utm_content=footerlink&utm_campaign=web,200,2025-11-26,17803,./data/https%3A%2F%2Fwww.csulb.edu%2Fsite-index%3Futm_source%3Dwebsite%26utm_medium%3Dhomepage%26utm_content%3Dfooterlink%26utm_campaign%3Dweb.txt,
https://www.csulb.edu/news/event/lbsu-athletics-hall-of-fame,403,2025-11-26,0,,
https://www.csulb.edu/student-records/tuition-and-fees,200,2025-11-26,30649,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-records%2Ftuition-and-fees.txt,
https://www.csulb.edu/news/article/csulb-emerges-as-a-top-training-ground-for-californias-city-managers,200,2025-11-26,9415,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fcsulb-emerges-as-a-top-training-ground-for-californias-city-managers.txt,
https://www.csulb.edu/beach-shops,200,2025-11-26,4761,./data/https%3A%2F%2Fwww.csulb.edu%2Fbeach-shops.txt,
https://www.csulb.edu/news/article/csulb-alumna-works-toward-saving-an-indigenous-language-and-culture,200,2025-11-26,8873,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fcsulb-alumna-works-toward-saving-an-indigenous-language-and-culture.txt,
https://www.csulb.edu/sustainability,200,2025-11-26,4076,./data/https%3A%2F%2Fwww.csulb.edu%2Fsustainability.txt,
https://www.csulb.edu/enrollment-services,200,2025-11-26,4294,./data/https%3A%2F%2Fwww.csulb.edu%2Fenrollment-services.txt,
https://www.csulb.edu/news/article/csulbs-vet-net-ally-spreads-nationwide-to-help-colleges-meet-veteran-students-needs,200,2025-11-26,10407,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fcsulbs-vet-net-ally-spreads-nationwide-to-help-colleges-meet-veteran-students-needs.txt,
https://www.csulb.edu/academic-affairs/academic-affairs-calendar,200,2025-11-26,6513,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Facademic-affairs-calendar.txt,
https://www.csulb.edu/employment?utm_source=website&utm_medium=homepage&utm_content=footerlink&utm_campaign=web,200,2025-11-26,4107,./data/https%3A%2F%2Fwww.csulb.edu%2Femployment%3Futm_source%3Dwebsite%26utm_medium%3Dhomepage%26utm_content%3Dfooterlink%26utm_campaign%3Dweb.txt,
https://www.csulb.edu/news/article/csulb-fuels-24-billion-economic-activity-new-report-shows,200,2025-11-26,5991,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fcsulb-fuels-24-billion-economic-activity-new-report-shows.txt,
https://www.csulb.edu/news/article/csulb-students-train-autonomous-robots-for-real-world-rescue,200,2025-11-26,9421,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fcsulb-students-train-autonomous-robots-for-real-world-rescue.txt,
https://www.csulb.edu/space-beach-initiative,200,2025-11-26,4132,./data/https%3A%2F%2Fwww.csulb.edu%2Fspace-beach-initiative.txt,
https://www.csulb.edu/college-of-business,200,2025-11-26,5722,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-business.txt,
https://www.csulb.edu/academic-affairs/colleges-departments,200,2025-11-26,11529,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fcolleges-departments.txt,
https://www.csulb.edu/college-of-education,200,2025-11-26,7595,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-education.txt,
https://www.csulb.edu/news/article/professor-robert-schug-music-mayhem-and-the-myths-of-true-crime,200,2025-11-26,9878,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fprofessor-robert-schug-music-mayhem-and-the-myths-of-true-crime.txt,
https://www.csulb.edu/university-policies,200,2025-11-26,2849,./data/https%3A%2F%2Fwww.csulb.edu%2Funiversity-policies.txt,
https://www.csulb.edu/news/article/ranked-no-3-aerospace-and-fueled-new-grant-csulb-equips-engineers-for-space-race,200,2025-11-26,10150,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Franked-no-3-aerospace-and-fueled-new-grant-csulb-equips-engineers-for-space-race.txt,
https://www.csulb.edu/news?utm_source=website&utm_medium=homepage&utm_content=footerlink&utm_campaign=web,200,2025-11-26,5520,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%3Futm_source%3Dwebsite%26utm_medium%3Dhomepage%26utm_content%3Dfooterlink%26utm_campaign%3Dweb.txt,
https://www.csulb.edu/administration-finance,200,2025-11-26,4659,./data/https%3A%2F%2Fwww.csulb.edu%2Fadministration-finance.txt,
https://www.csulb.edu/graduate-studies,200,2025-11-26,6320,./data/https%3A%2F%2Fwww.csulb.edu%2Fgraduate-studies.txt,
https://www.csulb.edu/enforcement-actions-campus,200,2025-11-26,3345,./data/https%3A%2F%2Fwww.csulb.edu%2Fenforcement-actions-campus.txt,
https://www.csulb.edu/alert,200,2025-11-26,1835,./data/https%3A%2F%2Fwww.csulb.edu%2Falert.txt,
https://www.csulb.edu/community,200,2025-11-26,2399,./data/https%3A%2F%2Fwww.csulb.edu%2Fcommunity.txt,
https://www.csulb.edu/university-police,200,2025-11-26,6384,./data/https%3A%2F%2Fwww.csulb.edu%2Funiversity-police.txt,
https://www.csulb.edu/apply,200,2025-11-26,3625,./data/https%3A%2F%2Fwww.csulb.edu%2Fapply.txt,
https://www.csulb.edu/equity-compliance/csu-non-discrimination-statement,200,2025-11-26,7310,./data/https%3A%2F%2Fwww.csulb.edu%2Fequity-compliance%2Fcsu-non-discrimination-statement.txt,
http://www.csulb.edu/kleefeldcontemporary,200,2025-11-26,2778,./data/http%3A%2F%2Fwww.csulb.edu%2Fkleefeldcontemporary.txt,
http://specialevents.csulb.edu/MasterCalendar/MasterCalendar.aspx,200,2025-11-26,994,./data/http%3A%2F%2Fspecialevents.csulb.edu%2FMasterCalendar%2FMasterCalendar.aspx.txt,
https://www.csulb.edu/long-beach-state-foundation,200,2025-11-26,2495,./data/https%3A%2F%2Fwww.csulb.edu%2Flong-beach-state-foundation.txt,
https://www.csulb.edu/student-affairs/campus-assessment-stabilization-team,200,2025-11-26,4706,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-affairs%2Fcampus-assessment-stabilization-team.txt,
https://www.csulb.edu/college-of-natural-sciences-and-mathematics,200,2025-11-26,5646,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-natural-sciences-and-mathematics.txt,
https://www.csulb.edu/college-of-the-arts/article/4-csulb-alums-named-to-interior-design-magazine-30-under-30-list,200,2025-11-26,2678,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Farticle%2F4-csulb-alums-named-to-interior-design-magazine-30-under-30-list.txt,
https://www.csulb.edu/design,200,2025-11-26,12865,./data/https%3A%2F%2Fwww.csulb.edu%2Fdesign.txt,
https://www.csulb.edu/college-of-the-arts/donors,200,2025-11-26,3975,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fdonors.txt,
https://www.csulb.edu/theatre,404,2025-11-26,0,,
https://www.csulb.edu/college-of-the-arts/article/art-and-cinema-collaborate-korean-war-documentary,200,2025-11-26,4038,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Farticle%2Fart-and-cinema-collaborate-korean-war-documentary.txt,
https://www.csulb.edu/college-of-the-arts/student-organizations,200,2025-11-26,4878,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fstudent-organizations.txt,
https://www.csulb.edu/dance,200,2025-11-26,3589,./data/https%3A%2F%2Fwww.csulb.edu%2Fdance.txt,
https://www.csulb.edu/college-of-the-arts/frequently-asked-questions,200,2025-11-26,10001,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Ffrequently-asked-questions.txt,
https://giveto.csulb.edu/cn/(S(uxcomgzoryv35lyirkm4kpsr))/?view=COA,200,2025-11-26,2578,./data/https%3A%2F%2Fgiveto.csulb.edu%2Fcn%2F%28S%28uxcomgzoryv35lyirkm4kpsr%29%29%2F%3Fview%3DCOA.txt,
https://www.csulb.edu/college-of-the-arts/cota-deans-office-staff,200,2025-11-26,15359,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fcota-deans-office-staff.txt,
https://www.csulb.edu/college-of-the-arts/student-opportunities,200,2025-11-26,3568,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fstudent-opportunities.txt,
https://www.csulb.edu/college-of-the-arts/scholarships,200,2025-11-26,4512,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fscholarships.txt,
https://www.csulb.edu/college-of-the-arts/student-life,200,2025-11-26,4614,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fstudent-life.txt,
https://www.csulb.edu/college-of-the-arts/departments,200,2025-11-26,8005,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fdepartments.txt,
https://www.csulb.edu/alumni/distinguished-alumni/monica-schmidt-mitchell,200,2025-11-26,4134,./data/https%3A%2F%2Fwww.csulb.edu%2Falumni%2Fdistinguished-alumni%2Fmonica-schmidt-mitchell.txt,
https://www.csulb.edu/college-of-the-arts/college-of-the-arts-events-0,200,2025-11-26,3282,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fcollege-of-the-arts-events-0.txt,
https://www.csulb.edu/college-of-the-arts/article/csulb-design-student-wins-toyota-logistics-challenge-2024,200,2025-11-26,5186,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Farticle%2Fcsulb-design-student-wins-toyota-logistics-challenge-2024.txt,
https://www.csulb.edu/college-of-the-arts/mission-and-vision,200,2025-11-26,5317,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fmission-and-vision.txt,
https://giveto.csulb.edu/cn/(S(ilhmfwje4ulmcqhyusntnujg))/?view=COA,200,2025-11-26,2578,./data/https%3A%2F%2Fgiveto.csulb.edu%2Fcn%2F%28S%28ilhmfwje4ulmcqhyusntnujg%29%29%2F%3Fview%3DCOA.txt,
https://www.csulb.edu/college-of-the-arts/news,200,2025-11-26,4362,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fnews.txt,
https://www.csulb.edu/school-of-art/news,200,2025-11-26,6664,./data/https%3A%2F%2Fwww.csulb.edu%2Fschool-of-art%2Fnews.txt,
https://www.csulb.edu/news/article/its-changed-us-all-csulb-vocal-jazz-students-reflect-transformative-cuba-tour,200,2025-11-26,12335,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fits-changed-us-all-csulb-vocal-jazz-students-reflect-transformative-cuba-tour.txt,
https://www.csulb.edu/college-of-the-arts/academic-faculty-and-student-employment-opportunities,200,2025-11-26,2409,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Facademic-faculty-and-student-employment-opportunities.txt,
https://www.csulb.edu/school-of-art,200,2025-11-26,6040,./data/https%3A%2F%2Fwww.csulb.edu%2Fschool-of-art.txt,
https://www.csulb.edu/college-of-the-arts/internships-and-career-preparation,200,2025-11-26,4200,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Finternships-and-career-preparation.txt,
https://www.csulb.edu/college-of-the-arts/contacts,200,2025-11-26,3316,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fcontacts.txt,
https://www.csulb.edu/college-of-the-arts/safety-college-of-the-arts,200,2025-11-26,4757,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fsafety-college-of-the-arts.txt,
https://www.csulb.edu/college-of-the-arts/academic-advising-college-of-the-arts,200,2025-11-26,4468,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Facademic-advising-college-of-the-arts.txt,
https://www.csulb.edu/cinematic-arts/upcoming-events,200,2025-11-26,3361,./data/https%3A%2F%2Fwww.csulb.edu%2Fcinematic-arts%2Fupcoming-events.txt,
https://www.csulb.edu/college-of-the-arts/program-learning-outcomes,200,2025-11-26,27680,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fprogram-learning-outcomes.txt,
https://www.csulb.edu/college-of-the-arts/academic-advising-college-of-the-arts/soar-summer-2025,200,2025-11-26,18078,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Facademic-advising-college-of-the-arts%2Fsoar-summer-2025.txt,
https://www.csulb.edu/articles/55,200,2025-11-26,2711,./data/https%3A%2F%2Fwww.csulb.edu%2Farticles%2F55.txt,
https://www.csulb.edu/kleefeldcontemporary,200,2025-11-26,2778,./data/https%3A%2F%2Fwww.csulb.edu%2Fkleefeldcontemporary.txt,
https://www.csulb.edu/theatre-arts/california-repertory-company,200,2025-11-26,5436,./data/https%3A%2F%2Fwww.csulb.edu%2Ftheatre-arts%2Fcalifornia-repertory-company.txt,
https://www.csulb.edu/college-of-the-arts/article/animation-program-presents-double-exposure-screening-los-angeles,200,2025-11-26,3813,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Farticle%2Fanimation-program-presents-double-exposure-screening-los-angeles.txt,
https://web.csulb.edu/colleges/cota/music/events/,200,2025-11-26,18152,./data/https%3A%2F%2Fweb.csulb.edu%2Fcolleges%2Fcota%2Fmusic%2Fevents%2F.txt,
https://www.csulb.edu/college-of-the-arts/alumni,200,2025-11-26,4476,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Falumni.txt,
https://web.csulb.edu/colleges/cota/music/,200,2025-11-26,3141,./data/https%3A%2F%2Fweb.csulb.edu%2Fcolleges%2Fcota%2Fmusic%2F.txt,
https://www.csulb.edu/carolyn-campagna-kleefeld-contemporary-art-museum/look,200,2025-11-26,9724,./data/https%3A%2F%2Fwww.csulb.edu%2Fcarolyn-campagna-kleefeld-contemporary-art-museum%2Flook.txt,
https://www.csulb.edu/college-of-the-arts/article/college-administrative-office-entrance-gets-a-refresh,200,2025-11-26,4919,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Farticle%2Fcollege-administrative-office-entrance-gets-a-refresh.txt,
https://www.csulb.edu/cinematic-arts,200,2025-11-26,6952,./data/https%3A%2F%2Fwww.csulb.edu%2Fcinematic-arts.txt,
https://www.csulb.edu/college-of-the-arts/center-for-contemporary-ceramics,200,2025-11-26,7484,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-the-arts%2Fcenter-for-contemporary-ceramics.txt,
https://www.csulb.edu/financial-aid-and-scholarships/how-to-apply-for-aid-newly-admitted-credential-students,200,2025-11-26,9310,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Fhow-to-apply-for-aid-newly-admitted-credential-students.txt,
https://www.csulb.edu/financial-aid-and-scholarships/understanding-repeat-coursework-and-aid-eligibility,200,2025-11-26,6088,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Funderstanding-repeat-coursework-and-aid-eligibility.txt,
https://www.csulb.edu/financial-aid-and-scholarships/undergraduate-costs-0,200,2025-11-26,8406,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Fundergraduate-costs-0.txt,
https://www.csulb.edu/financial-aid-and-scholarships/campus-resources,200,2025-11-26,8983,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Fcampus-resources.txt,
https://www.csulb.edu/financial-aid-and-scholarships/contact-financial-aid-and-scholarships,200,2025-11-26,9331,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Fcontact-financial-aid-and-scholarships.txt,
https://www.csulb.edu/financial-aid-and-scholarships/keeping-your-aid-graduate-students,200,2025-11-26,13251,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Fkeeping-your-aid-graduate-students.txt,
https://www.csulb.edu/financial-aid-and-scholarships/keeping-your-aid-newly-admitted,200,2025-11-26,13454,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Fkeeping-your-aid-newly-admitted.txt,
https://www.csulb.edu/costs,200,2025-11-26,7350,./data/https%3A%2F%2Fwww.csulb.edu%2Fcosts.txt,
https://www.csulb.edu/financial-aid-and-scholarships/financial-wellness,200,2025-11-26,7396,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Ffinancial-wellness.txt,
https://www.csulb.edu/financial-aid-and-scholarships/receiving-your-aid-graduate-students,200,2025-11-26,11444,./data/https%3A%2F%2Fwww.csulb.edu%2Ffinancial-aid-and-scholarships%2Freceiving-your-aid-graduate-students.txt,
